reportno,vin,repaircost
3874,1234626515,6582
3875,1234652732,3183
3876,1234599817,13556
3877,1234577393,6837
3878,1234645806,12428
3879,1234590430,13420
3880,1234602200,12851
3881,1234635439,14784
3882,1234608478,9597
3883,1234663074,18113
3884,1234637464,11013
3885,1234568139,8307
3886,1234573296,18774
3887,1234663736,3842
3888,1234619657,11557
3889,1234640763,15724
3890,1234574907,10130
3891,1234648655,4553
3892,1234590788,8887
3893,1234579198,10305
3894,1234600312,19385
3895,1234650891,18953
3896,1234637353,19077
3897,1234608529,5391
3898,1234579268,19672
3899,1234625355,13249
3900,1234591351,8390
3901,1234636165,2720
3902,1234621948,12543
3903,1234639659,8924
3904,1234607883,2026
3905,1234640324,10495
3906,1234591712,10865
3907,1234668990,5167
3908,1234654427,12247
3909,1234617380,13124
3910,1234575321,19232
3911,1234587657,11227
3912,1234619873,15065
3913,1234632726,8671
3914,1234571611,16231
3915,1234574021,7109
3916,1234631080,2907
3917,1234621847,2357
3918,1234593520,4714
3919,1234621478,19427
3920,1234655553,8103
3921,1234572220,4648
3922,1234570519,11195
3923,1234575225,7415
3924,1234636148,11762
3925,1234577066,8631
3926,1234626140,18656
3927,1234657220,13805
3928,1234601920,19903
3929,1234640684,12209
3930,1234635796,6747
3931,1234636994,7361
3932,1234576734,14850
3933,1234630543,6205
3934,1234583297,7021
3935,1234578776,4256
3936,1234613903,3461
3937,1234647214,8092
3938,1234631206,6310
3939,1234660899,10395
3940,1234632457,7136
3941,1234568107,15234
3942,1234600611,7281
3943,1234595734,17347
3944,1234582939,3291
3945,1234589909,6154
3946,1234623071,10726
3947,1234625155,5847
3948,1234585988,6338
3949,1234607255,14891
3950,1234571597,3555
3951,1234627804,11218
3952,1234653933,11875
3953,1234602131,6648
3954,1234654199,2047
3955,1234595559,2243
3956,1234576075,11442
3957,1234620905,14892
3958,1234618931,12494
3959,1234587459,15997
3960,1234648595,19229
3961,1234663386,9183
3962,1234667596,13051
3963,1234603231,7581
3964,1234657912,19238
3965,1234574080,9710
3966,1234595906,16253
3967,1234582694,16638
3968,1234633261,6353
3969,1234647263,11419
3970,1234592496,15855
3971,1234635992,12771
3972,1234586255,17049
3973,1234595547,15467
3974,1234609903,4635
3975,1234649442,18877
3976,1234588359,4304
3977,1234641684,17088
3978,1234583879,6194
3979,1234586297,2314
3980,1234641970,16228
3981,1234614078,19752
3982,1234661973,15623
3983,1234625722,12712
3984,1234636591,6054
3985,1234608537,7442
3986,1234634594,12778
3987,1234610206,12190
3988,1234605732,14167
3989,1234596815,19576
3990,1234641107,5582
3991,1234578072,12300
3992,1234662574,18336
3993,1234652787,2776
3994,1234573201,9688
3995,1234634651,6290
3996,1234632224,5920
3997,1234630650,10848
3998,1234640064,7095
3999,1234612009,9767
4000,1234594066,14075
4001,1234590880,7244
4002,1234628184,10764
4003,1234629944,17376
4004,1234631200,15529
4005,1234604731,6724
4006,1234597805,8114
4007,1234606468,7359
4008,1234569346,3254
4009,1234603813,16521
4010,1234637500,12220
4011,1234659876,14054
4012,1234621270,5100
4013,1234578887,14544
4014,1234615427,2639
4015,1234648461,8748
4016,1234586396,11812
4017,1234581472,4932
4018,1234612106,13591
4019,1234586757,18498
4020,1234596905,15537
4021,1234612643,12730
4022,1234593597,18813
4023,1234646799,16142
4024,1234618528,9410
4025,1234631776,11009
4026,1234657070,17864
4027,1234600462,16791
4028,1234631940,4916
4029,1234666765,17941
4030,1234656526,13805
4031,1234620080,9615
4032,1234638494,18786
4033,1234615887,9713
4034,1234616894,9683
4035,1234572020,14677
4036,1234666934,9333
4037,1234592125,5550
4038,1234664908,10281
4039,1234663544,7581
4040,1234638163,14329
4041,1234578480,11338
4042,1234638505,4812
4043,1234650301,13061
4044,1234651113,6505
4045,1234592182,7165
4046,1234589508,2136
4047,1234629472,15506
4048,1234617776,16034
4049,1234657880,13889
4050,1234641416,3594
4051,1234579987,8607
4052,1234614788,11567
4053,1234598716,11293
4054,1234586583,8777
4055,1234626622,4822
4056,1234618273,19807
4057,1234580256,5549
4058,1234618986,19596
4059,1234599784,17176
4060,1234607790,11400
4061,1234633385,18638
4062,1234606560,6390
4063,1234641605,12400
4064,1234607486,19479
4065,1234636987,3458
4066,1234629283,3074
4067,1234592869,7981
4068,1234579644,5853
4069,1234598133,10910
4070,1234668250,19916
4071,1234649215,8564
4072,1234579476,18739
4073,1234649373,17685
4074,1234611139,10526
4075,1234661898,7281
4076,1234627245,6442
4077,1234645247,6293
4078,1234588045,9201
4079,1234586162,12535
4080,1234647418,16373
4081,1234646826,13892
4082,1234654091,11038
4083,1234622643,15427
4084,1234666381,17157
4085,1234592457,7162
4086,1234647281,7199
4087,1234653581,15456
4088,1234612888,7441
4089,1234619862,6309
4090,1234663079,17379
4091,1234637721,18105
4092,1234570114,14001
4093,1234639977,16069
4094,1234593225,13285
4095,1234579460,8417
4096,1234655703,12942
4097,1234638713,8384
4098,1234655575,5734
4099,1234611894,3516
4100,1234568731,8301
4101,1234581279,17606
4102,1234651631,14177
4103,1234582965,14713
4104,1234583137,2640
4105,1234620893,4903
4106,1234640373,2514
4107,1234613344,2859
4108,1234588461,18511
4109,1234608674,16200
4110,1234644934,11989
4111,1234669628,7441
4112,1234667479,11012
4113,1234668240,12001
4114,1234594547,4625
4115,1234604061,12320
4116,1234568609,3054
4117,1234636190,8632
4118,1234640578,18864
4119,1234607132,18706
4120,1234599519,17896
4121,1234658372,16677
4122,1234636561,3432
4123,1234628655,14635
4124,1234620709,8806
4125,1234649387,15548
4126,1234568313,2271
4127,1234579076,2069
4128,1234645976,9750
4129,1234577014,6817
4130,1234605670,10194
4131,1234601516,19386
4132,1234649973,13057
4133,1234575004,10711
4134,1234612925,7018
4135,1234617722,12472
4136,1234609048,18367
4137,1234570735,11581
4138,1234607625,18243
4139,1234591529,6820
4140,1234592272,2027
4141,1234595535,15275
4142,1234599890,18418
4143,1234608365,16337
4144,1234593782,11207
4145,1234652208,12373
4146,1234583262,17217
4147,1234632542,16823
4148,1234587324,17869
4149,1234584219,18336
4150,1234664519,18236
4151,1234606389,18587
4152,1234630039,10244
4153,1234609234,19639
4154,1234576915,19246
4155,1234590699,19900
4156,1234598564,9143
4157,1234595295,4692
4158,1234626779,11230
4159,1234577335,10746
4160,1234588195,10538
4161,1234645927,14362
4162,1234608773,13273
4163,1234590032,16917
4164,1234587574,18903
4165,1234647284,8709
4166,1234601603,3142
4167,1234608141,13494
4168,1234652579,18549
4169,1234594665,9600
4170,1234608476,17093
4171,1234669220,2818
4172,1234598235,6641
4173,1234586693,8802
4174,1234621944,2611
4175,1234628467,10281
4176,1234584398,2560
4177,1234667770,8399
4178,1234616222,16785
4179,1234612304,10601
4180,1234668119,7250
4181,1234575793,3951
4182,1234649174,3543
4183,1234643999,4910
4184,1234654418,14836
4185,1234648223,13421
4186,1234588087,11158
4187,1234635944,19132
4188,1234570297,11306
4189,1234588966,7630
4190,1234663026,13625
4191,1234597644,11280
4192,1234662409,6529
4193,1234622609,5941
4194,1234666634,16577
4195,1234618546,4932
4196,1234583435,15531
4197,1234652095,3290
4198,1234658100,12589
4199,1234587728,14271
4200,1234582366,12098
4201,1234602473,9695
4202,1234599246,3887
4203,1234640699,4098
4204,1234649666,7855
4205,1234615300,18391
4206,1234620199,2182
4207,1234655721,17102
4208,1234637828,16774
4209,1234609446,10805
4210,1234571827,10748
4211,1234580289,4863
4212,1234644782,17671
4213,1234621773,14800
4214,1234656983,16067
4215,1234623842,10645
4216,1234630389,6866
4217,1234610906,5105
4218,1234651896,5945
4219,1234591559,2811
4220,1234643004,10493
4221,1234634822,5686
4222,1234636512,8364
4223,1234575802,6356
4224,1234653541,15270
4225,1234637981,18036
4226,1234643537,12882
4227,1234645779,13737
4228,1234657126,14326
4229,1234617684,15702
4230,1234654177,13730
4231,1234618084,12169
4232,1234661727,2595
4233,1234663543,15121
4234,1234587074,13703
4235,1234601387,13742
4236,1234661590,7466
4237,1234650889,19321
4238,1234575466,14668
4239,1234668647,5690
4240,1234620651,5504
4241,1234622947,12581
4242,1234620663,16411
4243,1234660977,2835
4244,1234573045,9948
4245,1234639821,6055
4246,1234640393,19521
4247,1234575012,17694
4248,1234623490,14710
4249,1234590118,4263
4250,1234618097,12157
4251,1234577861,19516
4252,1234607568,5283
4253,1234572113,13491
4254,1234656965,9815
4255,1234624063,11782
4256,1234578420,6390
4257,1234660458,3545
4258,1234640608,10498
4259,1234628800,7124
4260,1234575688,9883
4261,1234582435,17865
4262,1234592185,15348
4263,1234647597,14883
4264,1234631957,19185
4265,1234645651,9904
4266,1234569198,16440
4267,1234612757,2351
4268,1234585609,10800
4269,1234579545,18170
4270,1234597471,11277
4271,1234575585,14268
4272,1234625524,14946
4273,1234592579,18192
4274,1234589763,7476
4275,1234597233,18558
4276,1234642209,19054
4277,1234629971,2007
4278,1234616396,3779
4279,1234638139,4105
4280,1234569642,7127
4281,1234617488,18705
4282,1234610914,3418
4283,1234646610,8611
4284,1234613974,9145
4285,1234623686,12185
4286,1234622619,6632
4287,1234669840,18348
4288,1234568427,8396
4289,1234619473,5833
4290,1234585092,3400
4291,1234576812,4234
4292,1234595565,10690
4293,1234574396,19210
4294,1234643556,11371
4295,1234665412,7883
4296,1234662360,4707
4297,1234578933,3356
4298,1234653318,18387
4299,1234607882,19716
4300,1234571134,13935
4301,1234577314,3227
4302,1234588608,5406
4303,1234574909,17380
4304,1234578827,5572
4305,1234596304,16971
4306,1234642051,13747
4307,1234615143,16452
4308,1234604219,15623
4309,1234592359,9864
4310,1234609561,8035
4311,1234573887,2302
4312,1234588201,16262
4313,1234639954,16027
4314,1234607348,7225
4315,1234611883,15901
4316,1234577185,10237
4317,1234630759,7523
4318,1234645824,18034
4319,1234652073,13240
4320,1234645203,13792
4321,1234655008,16589
4322,1234611880,13635
4323,1234579088,13666
4324,1234644083,3683
4325,1234645605,14290
4326,1234623577,3012
4327,1234597925,7789
4328,1234581255,19129
4329,1234603470,13576
4330,1234658329,12801
4331,1234575234,4204
4332,1234635440,11984
4333,1234581372,2722
4334,1234571069,5022
4335,1234590081,3155
4336,1234628521,11724
4337,1234639233,12767
4338,1234578416,7141
4339,1234641225,10477
4340,1234661068,4712
4341,1234591881,19035
4342,1234670159,3592
4343,1234654438,11364
4344,1234603368,8318
4345,1234588101,2742
4346,1234586491,19796
4347,1234613708,13731
4348,1234573893,8347
4349,1234661978,18137
4350,1234649215,11584
4351,1234594692,2460
4352,1234660702,14198
4353,1234596003,3596
4354,1234601928,16892
4355,1234645574,19549
4356,1234645124,7251
4357,1234577767,3227
4358,1234643425,14283
4359,1234603013,15655
4360,1234669067,11711
4361,1234591301,10238
4362,1234602736,12857
4363,1234625480,14621
4364,1234622864,12140
4365,1234572650,16257
4366,1234644622,4261
4367,1234637589,12817
4368,1234602406,4775
4369,1234572874,4608
4370,1234611232,18490
4371,1234582056,10793
4372,1234657642,16919
4373,1234631801,3139
4374,1234646710,19763
4375,1234647970,12922
4376,1234599016,6857
4377,1234575427,2460
4378,1234643786,5557
4379,1234669289,10752
4380,1234654681,4415
4381,1234640049,14112
4382,1234610177,2976
4383,1234606538,10870
4384,1234655278,18119
4385,1234657017,11445
4386,1234599922,5686
4387,1234633993,10985
4388,1234608108,8237
4389,1234615582,6455
4390,1234607852,5186
4391,1234635765,9872
4392,1234612804,16515
4393,1234622568,19695
4394,1234607067,8237
4395,1234629285,19339
4396,1234669720,3516
4397,1234589786,16793
4398,1234599462,19703
4399,1234576844,19734
4400,1234641862,18937
4401,1234657336,11063
4402,1234639258,7288
4403,1234570299,14302
4404,1234599859,17342
4405,1234658699,8569
4406,1234582625,8989
4407,1234602962,16955
4408,1234640717,3716
4409,1234575144,2787
4410,1234597461,10342
4411,1234585804,6275
4412,1234574258,16325
4413,1234596340,17894
4414,1234631098,6840
4415,1234592130,18719
4416,1234646980,8152
4417,1234616566,18977
4418,1234665870,2840
4419,1234594632,5448
4420,1234670092,15687
4421,1234599199,17578
4422,1234629629,19250
4423,1234617138,15480
4424,1234629598,7393
4425,1234608854,7296
4426,1234607971,4712
4427,1234600723,4707
4428,1234620162,17642
4429,1234616735,18100
4430,1234648725,19700
4431,1234584812,11983
4432,1234595438,14727
4433,1234576353,9054
4434,1234602626,8190
4435,1234599134,8411
4436,1234586190,8102
4437,1234638726,7743
4438,1234603808,10434
4439,1234571248,3140
4440,1234613333,13969
4441,1234656366,13583
4442,1234582010,14396
4443,1234618145,15978
4444,1234599312,5111
4445,1234611314,5810
4446,1234618466,11812
4447,1234656299,11111
4448,1234657689,12120
4449,1234645713,2416
4450,1234647246,6915
4451,1234639792,9251
4452,1234577163,9466
4453,1234646551,10339
4454,1234595972,4093
4455,1234616974,3443
4456,1234631363,8707
4457,1234666677,12745
4458,1234642675,7597
4459,1234653393,8971
4460,1234621224,2433
4461,1234628551,5153
4462,1234616216,10735
4463,1234622557,3963
4464,1234578776,17793
4465,1234570905,13246
4466,1234665560,9017
4467,1234602076,9460
4468,1234650581,14033
4469,1234596024,10263
4470,1234628502,7420
4471,1234655338,14535
4472,1234654688,5835
4473,1234623520,3025
4474,1234635704,10596
4475,1234600355,17406
4476,1234590220,19321
4477,1234661412,9617
4478,1234666410,5169
4479,1234657811,10819
4480,1234611737,16406
4481,1234604197,10029
4482,1234597542,15748
4483,1234636208,17069
4484,1234581489,17382
4485,1234646472,4338
4486,1234582692,17488
4487,1234642876,16174
4488,1234622704,7023
4489,1234610265,17510
4490,1234583445,3309
4491,1234668989,9034
4492,1234586103,7823
4493,1234578022,10828
4494,1234650550,19039
4495,1234595178,9806
4496,1234600082,16727
4497,1234606139,13776
4498,1234650070,11602
4499,1234659471,12526
4500,1234601701,16300
4501,1234584572,7215
4502,1234568425,7096
4503,1234575455,14797
4504,1234634869,18690
4505,1234624292,2913
4506,1234571005,13285
4507,1234588854,13489
4508,1234644416,9041
4509,1234631741,18178
4510,1234632664,3861
4511,1234586444,7652
4512,1234613375,10353
4513,1234583090,8330
4514,1234630090,10371
4515,1234571093,7770
4516,1234606681,12436
4517,1234640731,8941
4518,1234632141,13575
4519,1234604332,12494
4520,1234643014,9412
4521,1234609072,15325
4522,1234658408,7760
4523,1234613387,17030
4524,1234615692,10145
4525,1234669618,2104
4526,1234636846,7406
4527,1234651173,18816
4528,1234640418,16034
4529,1234593666,8678
4530,1234627401,16407
4531,1234588114,14302
4532,1234609639,18960
4533,1234623830,7111
4534,1234607522,9759
4535,1234647322,18317
4536,1234646117,13914
4537,1234570673,3580
4538,1234580155,11752
4539,1234633405,7605
4540,1234619744,13813
4541,1234587215,6392
4542,1234580416,4997
4543,1234597485,14873
4544,1234626193,11674
4545,1234574941,2815
4546,1234647577,5343
4547,1234578887,19691
4548,1234578164,14251
4549,1234616635,6506
4550,1234579646,8372
4551,1234594403,11250
4552,1234583556,8622
4553,1234607632,7286
4554,1234607806,9978
4555,1234578107,5577
4556,1234580407,5663
4557,1234574419,18529
4558,1234637473,9142
4559,1234595631,10772
4560,1234598475,5098
4561,1234620437,14489
4562,1234586161,6444
4563,1234597558,19039
4564,1234585727,5764
4565,1234655468,5940
4566,1234641261,16915
4567,1234646458,7338
4568,1234610566,9759
4569,1234642578,4800
4570,1234643637,9512
4571,1234637655,4602
4572,1234572539,10151
4573,1234642480,7993
4574,1234580654,17724
4575,1234648228,2494
4576,1234633510,3102
4577,1234666686,14716
4578,1234581471,11482
4579,1234589824,8265
4580,1234637531,2376
4581,1234595959,9392
4582,1234603429,4353
4583,1234611123,8799
4584,1234663271,10210
4585,1234631296,15476
4586,1234568660,2833
4587,1234588947,7714
4588,1234593506,10699
4589,1234606244,7255
4590,1234628275,14479
4591,1234615031,9623
4592,1234588258,5779
4593,1234619884,7032
4594,1234599909,16973
4595,1234653974,17048
4596,1234581360,7123
4597,1234652328,18147
