cid,reportno,isguilty
24195,5388,0
38628,5389,1
84501,5390,1
63371,5391,1
18890,5392,0
67833,5393,1
93481,5394,1
85165,5395,0
69535,5396,1
14666,5397,0
86017,5398,1
52284,5399,1
12980,5400,1
100090,5401,0
15627,5402,1
3765,5403,0
329,5404,1
21003,5405,1
11848,5406,0
73981,5407,1
1690,5408,0
12422,5409,1
9117,5410,0
52166,5411,1
48926,5412,1
35152,5413,0
31604,5414,1
70217,5415,0
86052,5416,0
53161,5417,1
7460,5418,1
12554,5419,0
73336,5420,1
79186,5421,0
749,5422,1
41930,5423,1
6667,5424,0
2102,5425,0
83671,5426,1
12208,5427,0
80896,5428,1
69933,5429,0
67660,5430,0
46492,5431,1
67600,5432,0
27650,5433,1
83508,5434,1
23136,5435,0
74723,5436,1
19489,5437,0
36623,5438,0
17402,5439,0
13270,5440,0
51991,5441,0
58771,5442,0
89209,5443,0
84763,5444,0
79869,5445,1
20841,5446,1
55167,5447,0
12192,5448,0
27413,5449,1
65114,5450,1
71167,5451,1
57216,5452,0
78250,5453,1
82492,5454,1
2918,5455,0
98648,5456,0
76679,5457,1
7939,5458,1
16682,5459,0
62595,5460,1
18298,5461,1
17745,5462,1
17164,5463,0
96899,5464,1
63604,5465,1
66731,5466,0
82039,5467,1
45320,5468,0
68405,5469,1
63574,5470,0
52738,5471,0
65747,5472,0
40946,5473,0
46528,5474,1
30517,5475,1
82692,5476,0
64061,5477,1
40889,5478,0
38213,5479,0
77765,5480,0
32493,5481,0
62661,5482,1
30787,5483,1
34911,5484,0
12712,5485,1
87364,5486,1
21837,5487,0
54326,5488,0
39142,5489,0
80361,5490,1
49975,5491,0
35030,5492,0
64080,5493,1
59097,5494,0
79114,5495,0
81170,5496,1
39178,5497,0
64686,5498,1
65880,5499,0
5427,5500,1
39171,5501,1
93420,5502,1
63990,5503,1
17805,5504,0
11650,5505,1
60282,5506,1
8230,5507,0
41428,5508,1
27445,5509,1
35127,5510,1
2428,5511,1
25671,5512,0
79704,5513,1
63660,5514,1
13033,5515,1
22512,5516,1
60141,5517,0
95459,5518,1
1985,5519,0
1006,5520,1
91473,5521,1
1729,5522,0
31454,5523,1
85939,5524,1
59820,5525,0
89653,5526,0
88634,5527,1
51674,5528,0
19479,5529,1
67673,5530,1
24811,5531,1
24669,5532,0
63265,5533,1
85430,5534,0
36949,5535,1
53545,5536,0
98574,5537,0
53114,5538,0
33506,5539,0
33678,5540,1
69065,5541,0
49219,5542,1
77305,5543,1
69582,5544,1
81163,5545,0
73287,5546,1
16408,5547,0
57104,5548,0
29343,5549,1
6071,5550,1
97618,5551,1
39389,5552,0
32288,5553,0
19594,5554,1
97990,5555,0
52073,5556,0
38344,5557,1
18057,5558,1
81412,5559,0
18510,5560,0
69409,5561,0
77835,5562,0
29877,5563,1
75357,5564,0
36722,5565,0
100249,5566,0
80612,5567,0
90815,5568,1
26379,5569,1
1460,5570,1
69684,5571,0
94148,5572,0
63250,5573,1
81599,5574,0
12365,5575,1
2360,5576,0
21150,5577,0
51936,5578,1
92393,5579,0
63639,5580,0
46439,5581,0
34083,5582,1
85715,5583,0
29037,5584,1
48290,5585,1
25116,5586,0
46494,5587,1
23873,5588,1
82039,5589,1
16983,5590,0
85570,5591,1
67950,5592,1
43646,5593,1
79184,5594,0
3640,5595,0
20068,5596,1
58707,5597,1
61933,5598,0
49159,5599,0
9423,5600,1
5299,5601,0
76272,5602,0
26243,5603,0
12916,5604,1
90717,5605,1
79547,5606,0
7016,5607,0
78441,5608,0
29666,5609,1
27389,5610,0
2917,5611,0
14244,5612,1
14534,5613,1
10662,5614,0
66686,5615,1
25283,5616,0
10010,5617,0
68731,5618,0
14361,5619,1
81512,5620,0
19626,5621,1
77388,5622,1
27507,5623,0
99584,5624,1
53916,5625,1
89709,5626,0
61367,5627,0
39573,5628,1
11749,5629,1
35397,5630,0
66438,5631,0
31706,5632,0
53710,5633,0
39552,5634,0
55218,5635,0
65040,5636,0
98052,5637,1
78684,5638,1
25954,5639,0
41815,5640,1
64693,5641,1
31798,5642,0
83736,5643,1
99171,5644,1
30065,5645,0
38289,5646,0
10161,5647,0
96198,5648,0
81687,5649,1
39612,5650,0
31380,5651,0
69118,5652,1
60213,5653,1
99959,5654,0
1285,5655,0
416,5656,0
52511,5657,0
46457,5658,1
22133,5659,1
9750,5660,0
9608,5661,0
65921,5662,0
60295,5663,1
59457,5664,1
91487,5665,1
60667,5666,1
89300,5667,1
67511,5668,1
68773,5669,0
55626,5670,1
24917,5671,1
78428,5672,0
9659,5673,1
46702,5674,1
40632,5675,1
26937,5676,0
25367,5677,1
9930,5678,1
80609,5679,0
26629,5680,1
44231,5681,1
25306,5682,0
18185,5683,0
62089,5684,1
1664,5685,0
86474,5686,1
73219,5687,0
95363,5688,1
10701,5689,1
92760,5690,1
31839,5691,0
1700,5692,0
12214,5693,1
97535,5694,0
47186,5695,0
5837,5696,1
28196,5697,1
28217,5698,1
98399,5699,0
72615,5700,1
63373,5701,1
70900,5702,1
53839,5703,0
38037,5704,1
59788,5705,0
1128,5706,1
20107,5707,0
78045,5708,0
55432,5709,1
88850,5710,0
55501,5711,0
23961,5712,1
98538,5713,1
11299,5714,1
88372,5715,0
3269,5716,1
67005,5717,0
78830,5718,0
69433,5719,0
46702,5720,1
78249,5721,1
83706,5722,0
97457,5723,0
88948,5724,1
65780,5725,0
26442,5726,0
37261,5727,1
25525,5728,1
53188,5729,0
12135,5730,0
70419,5731,0
15308,5732,1
50332,5733,0
6295,5734,0
30555,5735,0
69630,5736,0
25874,5737,0
25489,5738,0
82492,5739,1
6860,5740,1
15677,5741,0
50238,5742,0
55582,5743,1
36955,5744,0
17380,5745,0
17744,5746,0
77386,5747,1
35923,5748,0
62563,5749,0
99173,5750,0
18472,5751,0
97265,5752,0
100431,5753,1
74844,5754,0
32032,5755,1
81464,5756,0
57400,5757,0
67213,5758,0
34464,5759,1
50688,5760,1
45280,5761,0
96037,5762,0
65781,5763,1
69316,5764,0
57823,5765,1
94641,5766,1
90038,5767,0
94026,5768,1
8179,5769,1
63379,5770,0
85573,5771,0
59698,5772,0
53200,5773,1
87731,5774,1
35958,5775,0
17753,5776,1
1985,5777,1
78783,5778,1
25879,5779,1
3917,5780,0
29469,5781,1
78331,5782,0
2292,5783,1
68628,5784,0
64858,5785,1
32219,5786,0
54865,5787,1
4161,5788,0
95760,5789,1
99755,5790,1
56517,5791,1
28766,5792,1
87490,5793,0
94523,5794,1
6037,5795,0
45765,5796,1
7,5797,0
46499,5798,0
62584,5799,0
76520,5800,0
14334,5801,1
18136,5802,0
64453,5803,0
54612,5804,1
96249,5805,1
26364,5806,0
90566,5807,1
35098,5808,1
98125,5809,1
10044,5810,1
54082,5811,0
14470,5812,1
79526,5813,1
32749,5814,0
98487,5815,1
47696,5816,1
25643,5817,0
90649,5818,0
63854,5819,0
71811,5820,0
24165,5821,0
25664,5822,1
85354,5823,1
84404,5824,1
28772,5825,0
77373,5826,0
75310,5827,1
55835,5828,1
44999,5829,0
27180,5830,1
55107,5831,0
37881,5832,1
15642,5833,1
33254,5834,1
84561,5835,0
87004,5836,1
64892,5837,1
13226,5838,0
63439,5839,1
82760,5840,0
35779,5841,0
92218,5842,0
30183,5843,1
81059,5844,0
57434,5845,0
25879,5846,0
89522,5847,0
5982,5848,1
57643,5849,1
49797,5850,0
15827,5851,0
75339,5852,0
5434,5853,0
11674,5854,0
59080,5855,0
7689,5856,1
5341,5857,1
2845,5858,1
1849,5859,1
60929,5860,1
9351,5861,0
36548,5862,0
77912,5863,1
30641,5864,1
52026,5865,0
33859,5866,0
96063,5867,0
66855,5868,1
56802,5869,0
57808,5870,0
71548,5871,0
64856,5872,0
2019,5873,0
19494,5874,0
55085,5875,1
45974,5876,1
33813,5877,1
9311,5878,0
43483,5879,0
68253,5880,1
42675,5881,1
96787,5882,1
97188,5883,1
68668,5884,1
64662,5885,0
17837,5886,0
29461,5887,0
92974,5888,0
4609,5889,0
81919,5890,1
68310,5891,0
25631,5892,1
10424,5893,1
36982,5894,1
45541,5895,1
16281,5896,0
19926,5897,1
86959,5898,0
41567,5899,1
29408,5900,1
69346,5901,0
40792,5902,0
26294,5903,1
2576,5904,0
51958,5905,1
55876,5906,1
53510,5907,0
27343,5908,0
63304,5909,1
54922,5910,1
2550,5911,0
77827,5912,0
11538,5913,0
38672,5914,0
95811,5915,1
12129,5916,0
279,5917,0
60561,5918,1
37149,5919,1
46268,5920,0
84434,5921,0
22897,5922,0
77776,5923,1
5014,5924,1
26341,5925,1
81880,5926,0
53511,5927,0
32399,5928,1
58818,5929,0
12114,5930,0
25215,5931,0
2487,5932,1
67541,5933,0
61413,5934,0
24498,5935,0
4323,5936,0
25291,5937,1
28098,5938,0
57611,5939,1
13736,5940,1
91648,5941,0
85309,5942,0
22096,5943,1
15290,5944,0
93825,5945,1
66961,5946,0
34776,5947,0
31812,5948,0
49385,5949,1
68126,5950,0
26001,5951,0
20789,5952,1
57215,5953,0
12997,5954,0
73298,5955,1
82951,5956,1
55539,5957,0
30160,5958,1
76801,5959,1
48236,5960,1
22030,5961,1
18143,5962,1
45529,5963,1
72364,5964,1
49302,5965,1
99798,5966,1
57233,5967,0
97782,5968,1
72819,5969,1
58332,5970,0
34873,5971,1
86246,5972,0
1080,5973,0
23885,5974,0
11005,5975,0
75909,5976,1
79400,5977,1
80554,5978,1
68811,5979,0
18743,5980,0
89177,5981,1
84473,5982,0
98750,5983,0
46518,5984,0
94896,5985,1
23864,5986,0
34082,5987,0
12878,5988,1
89027,5989,1
13255,5990,0
81,5991,1
29992,5992,1
75587,5993,0
88111,5994,0
85795,5995,1
75935,5996,0
7411,5997,0
92850,5998,1
59436,5999,1
75189,6000,0
53637,6001,1
86991,6002,1
36166,6003,1
59291,6004,1
29553,6005,1
95058,6006,1
94236,6007,0
22146,6008,1
81110,6009,0
18750,6010,0
11161,6011,0
82215,6012,0
19734,6013,0
84853,6014,1
83462,6015,0
42168,6016,0
70405,6017,0
34149,6018,1
92449,6019,0
67900,6020,1
774,6021,0
24281,6022,1
14589,6023,1
41748,6024,0
36468,6025,1
88816,6026,0
77428,6027,0
5136,6028,0
83069,6029,0
56224,6030,1
23325,6031,0
88091,6032,1
49769,6033,0
78489,6034,1
24572,6035,1
70638,6036,1
11048,6037,0
6641,6038,1
2148,6039,1
90770,6040,0
15683,6041,1
76208,6042,1
93108,6043,1
44674,6044,1
43123,6045,1
2810,6046,0
45459,6047,1
6219,6048,1
6083,6049,1
46662,6050,0
56036,6051,0
70421,6052,1
57492,6053,0
67248,6054,1
25872,6055,1
66463,6056,1
89268,6057,1
79747,6058,1
91996,6059,0
77274,6060,1
54828,6061,0
94797,6062,1
82398,6063,1
1245,6064,0
65522,6065,1
27510,6066,0
12539,6067,1
62389,6068,0
71065,6069,1
96922,6070,0
37428,6071,1
2131,6072,0
36455,6073,0
22677,6074,1
42065,6075,1
44140,6076,0
77950,6077,0
65593,6078,0
95784,6079,0
5665,6080,1
52502,6081,1
28971,6082,0
95322,6083,0
50259,6084,1
62714,6085,0
52777,6086,1
3909,6087,0
62114,6088,1
73462,6089,0
15772,6090,1
44656,6091,1
68265,6092,0
78677,6093,1
50033,6094,0
14600,6095,1
74601,6096,1
80225,6097,1
55971,6098,0
21304,6099,1
47160,6100,1
35566,6101,0
95538,6102,0
40711,6103,0
44142,6104,1
78224,6105,0
56901,6106,0
65163,6107,1
83989,6108,1
60879,6109,1
94987,6110,0
99724,6111,1
37046,6112,0
93264,6113,1
92263,6114,0
59959,6115,0
88792,6116,0
95648,6117,1
48373,6118,0
11723,6119,0
73098,6120,1
31892,6121,0
77038,6122,0
24918,6123,1
62281,6124,0
1334,6125,1
56007,6126,0
63143,6127,1
76651,6128,1
72081,6129,0
62952,6130,1
19832,6131,1
14471,6132,0
82757,6133,0
21471,6134,0
90921,6135,0
16694,6136,0
65019,6137,0
61027,6138,1
11333,6139,0
66714,6140,0
87898,6141,0
91422,6142,1
49784,6143,0
48180,6144,1
67936,6145,0
59045,6146,0
24680,6147,1
10677,6148,1
98082,6149,1
52466,6150,0
76535,6151,1
88859,6152,0
32383,6153,0
57912,6154,1
56433,6155,1
46337,6156,1
97413,6157,0
83219,6158,0
79103,6159,1
42569,6160,0
70753,6161,1
45769,6162,1
13209,6163,0
50409,6164,1
82471,6165,1
64011,6166,1
18334,6167,0
86373,6168,0
83207,6169,0
40893,6170,0
78621,6171,1
8568,6172,0
25711,6173,0
59314,6174,1
62611,6175,1
93406,6176,1
70848,6177,0
32707,6178,1
55189,6179,1
19443,6180,0
50790,6181,1
40515,6182,0
8023,6183,1
62449,6184,0
89030,6185,0
62039,6186,0
48196,6187,1
36489,6188,1
62149,6189,0
55629,6190,0
39638,6191,0
40921,6192,0
80378,6193,1
19475,6194,0
14800,6195,0
37124,6196,1
53586,6197,0
15281,6198,1
42155,6199,0
9295,6200,0
32633,6201,1
62314,6202,0
95127,6203,1
81865,6204,1
15839,6205,1
54282,6206,1
70939,6207,0
39930,6208,0
21156,6209,0
15307,6210,0
96604,6211,1
4060,6212,0
32144,6213,1
12466,6214,1
14482,6215,0
100255,6216,1
79946,6217,1
34295,6218,0
81515,6219,0
16956,6220,1
8944,6221,1
22855,6222,1
64146,6223,1
30811,6224,1
81359,6225,1
52358,6226,0
79766,6227,0
4641,6228,1
39743,6229,0
26052,6230,0
67850,6231,0
27755,6232,0
89016,6233,1
91333,6234,1
13751,6235,1
18913,6236,1
422,6237,0
60328,6238,0
69136,6239,1
18574,6240,0
78936,6241,1
13506,6242,0
37879,6243,0
53308,6244,0
83030,6245,0
55551,6246,1
46697,6247,1
64698,6248,0
25684,6249,0
68655,6250,1
8950,6251,0
52333,6252,1
23418,6253,1
73007,6254,1
100068,6255,1
88176,6256,1
45186,6257,1
98075,6258,0
79703,6259,1
64956,6260,0
79375,6261,0
2082,6262,0
86495,6263,1
28148,6264,0
14881,6265,0
99700,6266,0
24242,6267,0
83137,6268,0
90738,6269,0
89417,6270,1
17563,6271,0
50381,6272,0
40822,6273,1
90669,6274,0
32266,6275,1
50936,6276,1
73299,6277,1
54796,6278,0
57262,6279,0
86235,6280,0
25668,6281,0
96002,6282,1
85087,6283,1
16943,6284,0
26940,6285,0
44781,6286,1
8545,6287,0
41554,6288,0
47476,6289,1
24572,6290,1
17213,6291,0
42855,6292,1
32377,6293,1
56193,6294,0
27469,6295,1
58184,6296,0
83041,6297,0
71401,6298,0
72283,6299,1
12719,6300,1
98105,6301,0
28016,6302,1
80349,6303,0
42339,6304,0
25374,6305,0
33787,6306,1
69257,6307,0
29024,6308,0
62800,6309,0
62817,6310,0
85145,6311,1
69137,6312,0
70626,6313,1
40896,6314,1
17553,6315,0
68072,6316,1
41318,6317,0
9494,6318,0
62948,6319,0
40353,6320,0
43480,6321,0
69266,6322,0
16928,6323,1
96512,6324,0
44730,6325,0
21563,6326,0
7002,6327,1
94555,6328,0
2367,6329,0
5176,6330,0
16271,6331,0
62354,6332,1
77801,6333,1
45326,6334,0
33827,6335,0
71255,6336,0
99830,6337,1
4360,6338,1
11474,6339,1
31542,6340,1
91346,6341,0
49253,6342,0
61569,6343,1
2477,6344,0
68825,6345,0
31694,6346,1
10604,6347,1
12091,6348,1
38504,6349,0
15092,6350,0
78628,6351,1
68695,6352,1
99215,6353,0
35663,6354,0
56361,6355,1
89104,6356,1
8464,6357,0
11881,6358,0
22942,6359,0
90510,6360,1
96424,6361,0
40135,6362,1
62666,6363,0
40180,6364,0
60507,6365,0
37907,6366,1
13107,6367,1
2429,6368,0
99796,6369,0
82475,6370,1
23427,6371,1
5277,6372,0
53606,6373,0
34174,6374,0
42429,6375,1
10435,6376,1
72212,6377,1
45984,6378,1
44098,6379,0
64509,6380,0
7063,6381,1
4834,6382,1
50675,6383,1
53744,6384,1
100354,6385,1
88737,6386,1
64375,6387,0
24569,6388,0
56949,6389,0
30656,6390,1
88405,6391,1
23087,6392,1
88056,6393,1
71493,6394,0
98942,6395,1
37312,6396,1
77730,6397,1
36418,6398,1
13332,6399,0
4402,6400,1
46056,6401,1
97816,6402,1
80062,6403,1
84736,6404,0
58970,6405,0
32142,6406,0
50661,6407,0
83405,6408,0
66157,6409,1
78036,6410,1
16825,6411,0
55886,6412,0
36965,6413,1
20178,6414,1
17207,6415,1
85674,6416,0
82306,6417,0
46955,6418,1
42975,6419,0
73926,6420,1
85790,6421,1
98913,6422,0
42162,6423,0
89605,6424,0
89948,6425,0
70358,6426,1
50730,6427,1
60344,6428,1
58752,6429,0
98918,6430,1
72212,6431,1
3746,6432,1
52167,6433,0
56182,6434,1
79195,6435,0
97967,6436,0
13622,6437,0
99471,6438,1
18256,6439,1
78597,6440,0
25378,6441,1
4198,6442,1
74136,6443,1
100483,6444,1
6627,6445,1
71709,6446,1
38964,6447,0
10795,6448,0
50221,6449,0
41644,6450,1
33087,6451,0
66392,6452,1
20188,6453,1
54899,6454,1
3609,6455,1
78710,6456,0
31346,6457,0
46577,6458,0
71481,6459,0
25511,6460,1
8796,6461,1
57011,6462,0
48305,6463,1
49189,6464,1
91553,6465,0
42122,6466,0
81287,6467,0
84528,6468,1
13981,6469,1
62594,6470,1
77373,6471,0
75253,6472,0
16450,6473,0
59032,6474,1
40607,6475,0
14766,6476,1
97904,6477,1
64691,6478,0
20742,6479,0
78382,6480,1
92853,6481,1
58937,6482,1
24857,6483,1
20294,6484,0
53155,6485,1
19996,6486,0
24984,6487,1
35261,6488,1
66750,6489,1
55009,6490,1
90576,6491,1
21598,6492,1
41567,6493,0
88373,6494,1
24398,6495,0
75989,6496,1
50319,6497,0
69085,6498,1
67457,6499,0
88242,6500,1
21177,6501,1
59948,6502,0
98322,6503,1
48637,6504,1
76081,6505,1
32207,6506,0
26172,6507,1
97615,6508,0
80260,6509,1
69719,6510,1
52174,6511,0
42078,6512,0
5272,6513,0
28894,6514,0
94874,6515,0
17580,6516,1
80552,6517,1
77888,6518,1
16362,6519,0
66668,6520,1
12746,6521,1
64236,6522,1
81228,6523,1
54120,6524,1
64907,6525,1
32095,6526,1
60245,6527,1
18232,6528,1
50020,6529,1
48039,6530,1
22757,6531,1
87564,6532,0
2477,6533,0
6391,6534,0
78157,6535,1
51474,6536,0
41881,6537,0
89634,6538,1
15064,6539,1
14356,6540,0
71643,6541,1
90861,6542,1
13687,6543,1
60504,6544,0
61657,6545,1
5502,6546,1
52526,6547,1
56639,6548,0
63581,6549,0
95505,6550,1
22521,6551,0
21079,6552,1
33697,6553,0
806,6554,0
83399,6555,0
23611,6556,1
67035,6557,0
28196,6558,1
11274,6559,1
59113,6560,1
23387,6561,0
7361,6562,0
59293,6563,0
61190,6564,0
76669,6565,0
95148,6566,1
26104,6567,1
61707,6568,0
51685,6569,0
29069,6570,0
65712,6571,0
89810,6572,1
3390,6573,0
63421,6574,1
76385,6575,1
68640,6576,0
73315,6577,1
31817,6578,0
72697,6579,0
87233,6580,1
87959,6581,0
67735,6582,0
2926,6583,0
96101,6584,0
75970,6585,1
26152,6586,0
36318,6587,0
44358,6588,1
42116,6589,0
37450,6590,0
24030,6591,1
64907,6592,1
41355,6593,0
3928,6594,0
2002,6595,1
56343,6596,1
89282,6597,1
14524,6598,0
9139,6599,0
33931,6600,1
54493,6601,0
44060,6602,1
58256,6603,1
23797,6604,0
23831,6605,0
95983,6606,0
16499,6607,0
49015,6608,0
37529,6609,0
96981,6610,0
34811,6611,0
6290,6612,1
8947,6613,1
12015,6614,1
41778,6615,0
30340,6616,1
67505,6617,0
38470,6618,1
78198,6619,0
75145,6620,0
65519,6621,0
58167,6622,1
27227,6623,1
97968,6624,1
29445,6625,0
21184,6626,0
41729,6627,1
75748,6628,0
88344,6629,0
100067,6630,0
19136,6631,0
70220,6632,1
19951,6633,1
88957,6634,1
31173,6635,0
83215,6636,0
42517,6637,0
67242,6638,1
82683,6639,0
69793,6640,1
60102,6641,1
57221,6642,0
15740,6643,1
70499,6644,1
89147,6645,0
38332,6646,0
29338,6647,0
48732,6648,1
39247,6649,0
52312,6650,0
9588,6651,1
54459,6652,1
45821,6653,1
84626,6654,0
96735,6655,0
74747,6656,0
55179,6657,0
36343,6658,0
13684,6659,1
46004,6660,0
93603,6661,1
76863,6662,0
72483,6663,1
38989,6664,1
5679,6665,1
84154,6666,1
4090,6667,1
8041,6668,1
66090,6669,0
22829,6670,0
7335,6671,0
18488,6672,1
41758,6673,0
56916,6674,1
21364,6675,1
22420,6676,0
30485,6677,1
31444,6678,0
25196,6679,1
2631,6680,1
1234,6681,1
36532,6682,0
17644,6683,1
95208,6684,1
34560,6685,0
68431,6686,0
63991,6687,1
90810,6688,0
60204,6689,0
57121,6690,1
86890,6691,0
13057,6692,1
32446,6693,1
79288,6694,1
60194,6695,1
94336,6696,1
69393,6697,1
33670,6698,0
46895,6699,0
22524,6700,1
19232,6701,0
13529,6702,1
50611,6703,0
42686,6704,1
714,6705,1
9737,6706,1
54170,6707,1
22974,6708,1
41884,6709,0
50704,6710,0
9212,6711,0
38705,6712,0
15743,6713,1
36454,6714,0
69174,6715,1
87612,6716,1
70858,6717,1
36646,6718,0
18025,6719,1
38636,6720,1
11080,6721,1
66299,6722,0
28279,6723,1
6355,6724,1
91944,6725,1
36784,6726,1
8300,6727,1
7137,6728,0
40686,6729,1
39570,6730,0
67849,6731,0
32276,6732,0
29800,6733,0
66774,6734,1
69138,6735,1
28299,6736,0
67643,6737,1
54023,6738,1
72744,6739,0
61249,6740,0
70450,6741,1
90137,6742,1
99018,6743,1
26662,6744,0
18187,6745,0
94783,6746,0
31746,6747,0
94455,6748,1
9800,6749,1
55160,6750,1
39071,6751,1
30055,6752,0
81754,6753,0
34005,6754,1
54931,6755,1
27025,6756,0
37897,6757,1
9521,6758,1
41904,6759,0
17644,6760,1
10271,6761,0
52730,6762,0
45092,6763,0
19126,6764,1
90817,6765,1
92947,6766,0
74236,6767,0
86149,6768,1
66575,6769,0
99835,6770,1
67210,6771,1
68567,6772,1
91006,6773,1
10978,6774,1
44894,6775,0
24178,6776,0
40786,6777,0
87607,6778,0
91968,6779,0
42655,6780,1
50658,6781,1
87278,6782,1
75420,6783,0
72292,6784,1
26030,6785,0
70448,6786,1
21344,6787,1
29071,6788,1
77313,6789,1
99727,6790,0
57529,6791,0
59264,6792,0
65052,6793,1
88852,6794,1
93276,6795,1
39920,6796,0
8114,6797,1
34518,6798,0
41073,6799,1
22957,6800,1
67569,6801,1
8593,6802,0
56276,6803,0
89595,6804,0
39543,6805,0
15038,6806,1
46960,6807,0
16851,6808,0
47070,6809,1
5490,6810,1
96394,6811,1
52707,6812,0
47567,6813,1
63717,6814,0
13909,6815,0
53411,6816,0
14984,6817,1
9500,6818,0
98747,6819,1
68718,6820,1
10470,6821,1
84960,6822,1
86841,6823,0
71347,6824,1
53671,6825,1
44385,6826,1
92211,6827,0
90828,6828,0
48835,6829,1
77852,6830,0
48265,6831,1
26702,6832,0
84709,6833,1
18088,6834,0
95252,6835,1
66905,6836,0
35630,6837,1
68854,6838,0
46057,6839,1
37314,6840,1
17905,6841,1
72591,6842,0
80706,6843,0
55526,6844,0
57911,6845,1
3482,6846,0
337,6847,0
54098,6848,0
73710,6849,0
4248,6850,1
96704,6851,0
63533,6852,1
21496,6853,0
4232,6854,0
11182,6855,1
76460,6856,0
93153,6857,1
65913,6858,0
7187,6859,1
46730,6860,0
65003,6861,0
69112,6862,0
88243,6863,0
12464,6864,1
56559,6865,0
61600,6866,0
11070,6867,0
70222,6868,0
88447,6869,0
21866,6870,0
18449,6871,0
77111,6872,1
93058,6873,1
35146,6874,1
68378,6875,1
