planno,cid,aid
3,17374,202
4,17375,331
1,17376,3365
1,17377,2953
1,17378,742
1,17379,2287
4,17380,1267
4,17381,3505
2,17382,1627
3,17383,3097
1,17384,756
4,17385,641
4,17386,3456
4,17387,2726
1,17388,269
1,17389,131
2,17390,2021
1,17391,2017
1,17392,3398
3,17393,556
1,17394,1233
1,17395,1879
1,17396,152
4,17397,2982
4,17398,2085
1,17399,3180
4,17400,384
1,17401,171
3,17402,2532
2,17403,3441
3,17404,392
2,17405,2670
2,17406,2194
2,17407,1404
2,17408,830
4,17409,2235
2,17410,2192
1,17411,1703
2,17412,247
2,17413,2897
1,17414,2863
2,17415,565
4,17416,984
4,17417,1150
4,17418,2358
4,17419,653
2,17420,3183
1,17421,2559
2,17422,2071
3,17423,1101
3,17424,1110
1,17425,1713
3,17426,410
4,17427,2223
2,17428,2114
1,17429,1657
2,17430,618
2,17431,649
3,17432,1146
2,17433,2990
1,17434,2615
2,17435,3376
3,17436,2011
2,17437,2190
1,17438,3261
2,17439,498
2,17440,2165
3,17441,1245
1,17442,2700
4,17443,1189
2,17444,3356
4,17445,352
1,17446,1055
3,17447,2339
4,17448,2886
4,17449,661
2,17450,2443
3,17451,2871
3,17452,315
3,17453,766
1,17454,2260
4,17455,397
4,17456,2465
4,17457,1448
2,17458,1880
1,17459,100
1,17460,407
3,17461,3132
3,17462,1887
3,17463,2579
3,17464,1167
1,17465,3118
2,17466,3125
3,17467,1932
2,17468,3150
4,17469,2773
1,17470,696
3,17471,633
3,17472,2042
1,17473,3600
2,17474,2218
1,17475,2541
1,17476,2022
4,17477,1525
2,17478,752
2,17479,1807
1,17480,1393
3,17481,2679
2,17482,3181
3,17483,3572
2,17484,2173
2,17485,879
2,17486,2087
3,17487,2589
1,17488,976
4,17489,1298
3,17490,2553
3,17491,1334
4,17492,114
3,17493,3625
4,17494,3401
3,17495,3061
2,17496,1070
1,17497,342
3,17498,2690
4,17499,3190
3,17500,3168
4,17501,515
4,17502,71
2,17503,1641
2,17504,1027
1,17505,3214
3,17506,3262
3,17507,3320
4,17508,2852
2,17509,2984
2,17510,3279
3,17511,1246
4,17512,1321
1,17513,2290
1,17514,1505
3,17515,578
2,17516,387
4,17517,2976
3,17518,2694
4,17519,3324
1,17520,319
2,17521,2046
2,17522,2420
2,17523,1706
1,17524,1647
4,17525,1470
3,17526,3248
3,17527,2497
4,17528,2725
2,17529,3015
4,17530,878
4,17531,1271
4,17532,2661
1,17533,2533
2,17534,1579
3,17535,1139
3,17536,369
2,17537,1050
4,17538,3099
1,17539,1405
2,17540,3045
3,17541,2431
3,17542,1032
1,17543,2238
3,17544,3604
3,17545,741
3,17546,2535
3,17547,2246
3,17548,59
3,17549,427
2,17550,1756
4,17551,2754
3,17552,1477
2,17553,2854
3,17554,1885
2,17555,3108
4,17556,2356
2,17557,2005
4,17558,1658
1,17559,2121
3,17560,1670
2,17561,123
3,17562,661
1,17563,429
2,17564,1493
1,17565,1414
2,17566,2524
3,17567,1529
4,17568,453
1,17569,661
1,17570,2852
1,17571,3193
4,17572,399
3,17573,2012
4,17574,1719
1,17575,336
3,17576,3478
4,17577,1602
4,17578,2845
3,17579,986
3,17580,3314
4,17581,3114
2,17582,2201
1,17583,3150
4,17584,1526
4,17585,2532
2,17586,1102
3,17587,181
4,17588,910
2,17589,1719
3,17590,288
4,17591,3212
1,17592,3540
2,17593,2421
4,17594,2537
2,17595,2563
2,17596,2611
2,17597,2723
4,17598,403
1,17599,3017
4,17600,1686
4,17601,3607
2,17602,1816
1,17603,3640
3,17604,138
2,17605,906
1,17606,2791
2,17607,1675
1,17608,3040
2,17609,1494
1,17610,2434
3,17611,2298
1,17612,3596
3,17613,2095
3,17614,134
3,17615,1407
4,17616,3318
2,17617,1741
3,17618,2402
4,17619,13
2,17620,236
3,17621,3456
3,17622,442
4,17623,320
3,17624,2428
2,17625,1979
2,17626,1719
3,17627,617
4,17628,1123
3,17629,1521
4,17630,455
3,17631,24
2,17632,802
2,17633,924
2,17634,689
1,17635,1555
3,17636,162
1,17637,664
2,17638,3305
2,17639,481
4,17640,2921
2,17641,3571
1,17642,1738
2,17643,733
2,17644,134
1,17645,3406
4,17646,3189
1,17647,2690
2,17648,638
1,17649,3161
1,17650,867
2,17651,594
4,17652,1760
4,17653,2317
4,17654,1499
2,17655,2889
1,17656,824
3,17657,1271
3,17658,124
1,17659,1940
2,17660,3175
2,17661,2830
2,17662,993
1,17663,641
3,17664,1923
4,17665,3343
1,17666,1284
1,17667,464
3,17668,2875
4,17669,1873
1,17670,3195
1,17671,2614
4,17672,653
4,17673,504
4,17674,2343
1,17675,1226
4,17676,3243
3,17677,393
1,17678,1741
4,17679,2194
1,17680,1669
3,17681,2540
1,17682,2177
4,17683,1386
3,17684,1972
4,17685,214
2,17686,2859
3,17687,733
3,17688,91
2,17689,3134
1,17690,2610
4,17691,438
2,17692,64
1,17693,2087
1,17694,1164
1,17695,1857
2,17696,325
4,17697,2547
4,17698,2828
4,17699,2971
1,17700,3105
4,17701,638
3,17702,3354
1,17703,1059
3,17704,238
2,17705,2779
4,17706,1937
3,17707,665
4,17708,200
1,17709,2565
2,17710,1169
4,17711,1087
1,17712,2817
3,17713,1001
3,17714,361
2,17715,727
2,17716,3413
1,17717,472
4,17718,706
2,17719,2261
3,17720,1548
1,17721,1676
3,17722,3264
4,17723,1122
4,17724,569
3,17725,2127
1,17726,979
4,17727,226
1,17728,3480
4,17729,1839
4,17730,1248
4,17731,1221
2,17732,2335
1,17733,735
4,17734,225
3,17735,1719
2,17736,3090
3,17737,293
3,17738,520
4,17739,1305
2,17740,862
1,17741,2849
4,17742,1559
4,17743,1287
1,17744,381
4,17745,1630
1,17746,2573
4,17747,385
1,17748,2328
3,17749,585
3,17750,1975
3,17751,1404
2,17752,2846
4,17753,2474
3,17754,3189
2,17755,3350
1,17756,2394
2,17757,2435
3,17758,1774
4,17759,1769
1,17760,2717
4,17761,2279
2,17762,104
4,17763,3379
2,17764,3285
3,17765,432
3,17766,3479
1,17767,489
2,17768,999
4,17769,1551
2,17770,1435
4,17771,2514
4,17772,1586
4,17773,3057
3,17774,1243
3,17775,572
2,17776,422
2,17777,3502
2,17778,3608
4,17779,2027
3,17780,2067
2,17781,1270
1,17782,3341
4,17783,2848
2,17784,2544
4,17785,2824
1,17786,2620
2,17787,3293
1,17788,2994
3,17789,1141
2,17790,2753
2,17791,1413
4,17792,1609
3,17793,1533
3,17794,1206
1,17795,2917
3,17796,2798
4,17797,1777
3,17798,3564
3,17799,3226
4,17800,2329
1,17801,610
1,17802,3237
1,17803,2991
1,17804,1589
1,17805,2088
4,17806,2455
3,17807,3030
4,17808,2389
1,17809,405
3,17810,2308
1,17811,1909
3,17812,1818
1,17813,1014
3,17814,3586
4,17815,3381
2,17816,1932
4,17817,1712
3,17818,1057
4,17819,432
4,17820,1821
4,17821,3589
3,17822,3091
4,17823,3530
4,17824,1149
2,17825,2440
1,17826,835
2,17827,3309
2,17828,784
1,17829,2329
2,17830,2669
4,17831,2424
3,17832,2225
4,17833,68
3,17834,674
3,17835,1962
1,17836,3263
3,17837,2280
4,17838,424
4,17839,1032
1,17840,2379
1,17841,529
2,17842,1735
3,17843,3154
3,17844,339
4,17845,2060
4,17846,1547
1,17847,1
3,17848,1062
1,17849,611
3,17850,1646
3,17851,3382
4,17852,2174
3,17853,332
4,17854,2471
3,17855,2963
1,17856,1859
4,17857,1207
3,17858,475
4,17859,2526
4,17860,245
2,17861,1564
4,17862,3010
3,17863,1113
3,17864,1448
3,17865,3500
1,17866,3149
4,17867,2377
4,17868,2930
1,17869,2005
1,17870,1716
2,17871,2011
1,17872,1006
1,17873,2107
3,17874,227
2,17875,250
4,17876,3120
2,17877,1316
1,17878,295
4,17879,3553
2,17880,1326
1,17881,1905
2,17882,3213
3,17883,2570
4,17884,3037
4,17885,120
1,17886,1312
2,17887,2366
3,17888,3445
4,17889,3251
1,17890,1529
3,17891,1728
2,17892,1391
3,17893,1841
1,17894,3565
4,17895,2287
3,17896,1452
1,17897,3302
2,17898,386
4,17899,867
4,17900,1729
2,17901,2794
2,17902,2518
3,17903,2436
4,17904,2720
2,17905,2898
3,17906,1498
3,17907,499
4,17908,2946
2,17909,318
2,17910,403
3,17911,1720
3,17912,2674
3,17913,3481
2,17914,3021
2,17915,2549
3,17916,1216
4,17917,2216
2,17918,1091
2,17919,234
3,17920,3005
2,17921,51
3,17922,765
1,17923,2616
1,17924,3114
4,17925,3168
3,17926,1610
2,17927,10
1,17928,1907
1,17929,1351
1,17930,358
4,17931,1041
4,17932,2227
1,17933,619
2,17934,2736
4,17935,3105
3,17936,972
2,17937,2205
4,17938,455
2,17939,908
3,17940,2483
1,17941,2907
4,17942,1887
1,17943,3578
2,17944,3129
4,17945,2325
3,17946,3202
1,17947,1029
2,17948,2328
4,17949,2357
3,17950,2289
2,17951,2955
1,17952,163
4,17953,1412
3,17954,2244
4,17955,1872
3,17956,2190
1,17957,2522
2,17958,3340
2,17959,2822
3,17960,594
2,17961,376
1,17962,1448
4,17963,5
3,17964,2620
1,17965,2500
2,17966,1745
4,17967,1178
3,17968,2046
3,17969,881
1,17970,2870
2,17971,563
4,17972,2009
4,17973,2270
4,17974,793
2,17975,90
2,17976,2858
1,17977,1107
3,17978,3033
1,17979,71
4,17980,3411
1,17981,2197
3,17982,2812
1,17983,475
4,17984,2132
1,17985,3368
2,17986,1759
4,17987,1680
4,17988,809
3,17989,1050
4,17990,1864
3,17991,895
2,17992,1272
2,17993,3126
4,17994,2409
1,17995,2878
3,17996,302
2,17997,1439
1,17998,439
3,17999,1386
2,18000,1177
2,18001,3405
3,18002,1674
3,18003,1172
3,18004,3240
3,18005,2566
1,18006,1464
3,18007,3570
3,18008,845
2,18009,2115
4,18010,1969
2,18011,3348
4,18012,276
4,18013,2317
4,18014,163
4,18015,1039
4,18016,507
2,18017,1658
3,18018,2208
2,18019,1207
1,18020,1885
4,18021,151
4,18022,3462
3,18023,1604
2,18024,2606
4,18025,130
4,18026,3343
3,18027,247
4,18028,3302
2,18029,3154
4,18030,3253
1,18031,1377
2,18032,28
1,18033,1195
2,18034,161
2,18035,814
4,18036,1944
1,18037,3471
2,18038,1342
3,18039,2524
2,18040,3273
4,18041,2286
4,18042,2115
4,18043,2166
2,18044,1652
1,18045,801
4,18046,288
3,18047,3488
3,18048,1814
4,18049,976
4,18050,2280
3,18051,406
3,18052,473
3,18053,2800
2,18054,3627
3,18055,1793
1,18056,2506
1,18057,1147
1,18058,1337
4,18059,2812
3,18060,3231
2,18061,769
1,18062,1110
3,18063,1289
4,18064,1027
2,18065,329
2,18066,1384
1,18067,1195
4,18068,2013
1,18069,2745
3,18070,1172
4,18071,1614
3,18072,2747
4,18073,3435
3,18074,2653
4,18075,1933
4,18076,3354
1,18077,1894
3,18078,3304
1,18079,527
2,18080,1670
3,18081,673
3,18082,89
4,18083,897
3,18084,2939
2,18085,1302
4,18086,2052
1,18087,2483
2,18088,1230
2,18089,760
1,18090,1720
3,18091,1944
4,18092,175
1,18093,2925
3,18094,1869
3,18095,776
4,18096,2681
4,18097,636
3,18098,1946
3,18099,3301
3,18100,2113
4,18101,49
3,18102,2151
1,18103,1920
1,18104,2602
4,18105,2170
1,18106,233
3,18107,2415
3,18108,3385
2,18109,3407
1,18110,1708
1,18111,3584
1,18112,963
4,18113,568
2,18114,596
4,18115,1587
4,18116,3119
1,18117,2793
2,18118,2954
2,18119,2180
4,18120,1857
3,18121,3097
1,18122,860
4,18123,162
4,18124,1309
2,18125,1543
1,18126,557
3,18127,2960
2,18128,517
2,18129,2392
1,18130,3428
1,18131,2499
1,18132,1698
4,18133,3501
4,18134,2105
4,18135,3008
2,18136,1419
3,18137,2535
4,18138,2017
4,18139,1388
4,18140,1725
3,18141,1996
4,18142,1434
1,18143,2672
1,18144,463
3,18145,2060
3,18146,3146
2,18147,938
4,18148,2717
4,18149,2962
3,18150,3182
1,18151,517
4,18152,2656
3,18153,3041
4,18154,2195
4,18155,641
1,18156,1443
3,18157,2679
2,18158,1588
2,18159,2675
3,18160,1970
1,18161,1726
1,18162,3296
1,18163,331
3,18164,885
1,18165,2907
2,18166,2540
4,18167,1837
2,18168,2468
3,18169,80
3,18170,2889
2,18171,3601
4,18172,1687
3,18173,2877
3,18174,2208
4,18175,413
2,18176,936
2,18177,1565
2,18178,3134
1,18179,1463
1,18180,1600
1,18181,1679
2,18182,3306
1,18183,1684
3,18184,2980
3,18185,3594
2,18186,2283
1,18187,1750
3,18188,2536
3,18189,2466
3,18190,2102
3,18191,3628
4,18192,1802
2,18193,2811
1,18194,1455
3,18195,1860
2,18196,889
1,18197,3516
3,18198,582
4,18199,693
1,18200,2449
1,18201,1765
1,18202,2954
1,18203,720
1,18204,3589
1,18205,715
3,18206,2608
2,18207,629
2,18208,2946
4,18209,3422
3,18210,2528
4,18211,2430
1,18212,2344
4,18213,1913
1,18214,2268
1,18215,250
3,18216,395
3,18217,495
4,18218,2991
1,18219,2
1,18220,3136
4,18221,203
4,18222,864
4,18223,3381
2,18224,959
1,18225,17
3,18226,1949
1,18227,215
4,18228,2347
3,18229,3583
2,18230,2138
2,18231,1646
3,18232,681
1,18233,3601
1,18234,1582
2,18235,1774
4,18236,2486
2,18237,704
3,18238,646
1,18239,2518
2,18240,1440
4,18241,2685
3,18242,2385
4,18243,3016
2,18244,2343
3,18245,2557
3,18246,2735
3,18247,520
1,18248,1497
2,18249,2298
3,18250,2372
2,18251,2477
3,18252,43
1,18253,11
4,18254,2408
1,18255,985
3,18256,1329
4,18257,373
2,18258,36
2,18259,1652
1,18260,171
2,18261,133
1,18262,1559
2,18263,665
2,18264,1037
2,18265,3093
4,18266,2635
1,18267,92
3,18268,3163
3,18269,1056
2,18270,1881
4,18271,3624
1,18272,49
4,18273,550
1,18274,384
1,18275,2077
3,18276,1867
1,18277,2945
2,18278,2386
1,18279,2834
3,18280,2087
3,18281,2090
2,18282,2291
3,18283,847
1,18284,1705
1,18285,236
3,18286,2647
2,18287,2057
2,18288,581
2,18289,2920
4,18290,418
2,18291,98
2,18292,2350
3,18293,1271
3,18294,3248
4,18295,140
2,18296,1378
3,18297,1317
1,18298,5
2,18299,2914
4,18300,787
3,18301,1524
3,18302,3404
2,18303,1669
2,18304,903
4,18305,763
2,18306,1651
1,18307,3600
2,18308,1316
2,18309,2498
1,18310,1875
1,18311,3161
2,18312,3484
4,18313,123
4,18314,19
4,18315,1211
4,18316,2738
2,18317,1042
1,18318,3497
4,18319,198
4,18320,220
4,18321,3104
3,18322,321
4,18323,543
4,18324,2547
2,18325,3197
2,18326,2606
4,18327,1407
2,18328,1974
1,18329,2551
1,18330,1805
4,18331,1157
3,18332,3123
2,18333,1937
4,18334,1873
2,18335,2461
1,18336,2684
4,18337,2274
3,18338,626
3,18339,1463
1,18340,1328
3,18341,1417
1,18342,213
4,18343,2083
2,18344,1532
3,18345,1233
1,18346,777
4,18347,2914
3,18348,327
3,18349,3397
2,18350,1077
4,18351,205
1,18352,2481
4,18353,2650
1,18354,3319
1,18355,3258
1,18356,2334
3,18357,2902
4,18358,2930
4,18359,3322
1,18360,664
3,18361,156
2,18362,1139
3,18363,1569
4,18364,1481
2,18365,1132
3,18366,3068
2,18367,2093
1,18368,3551
3,18369,2050
4,18370,2319
2,18371,1375
4,18372,2043
1,18373,2696
2,18374,1343
1,18375,3136
2,18376,73
4,18377,986
4,18378,1975
1,18379,1825
3,18380,218
2,18381,875
4,18382,584
4,18383,2304
1,18384,2335
2,18385,2946
4,18386,544
3,18387,1647
2,18388,1796
4,18389,2089
2,18390,1950
4,18391,242
1,18392,416
1,18393,620
1,18394,28
2,18395,484
2,18396,2715
1,18397,1659
1,18398,2953
4,18399,2066
2,18400,1049
3,18401,1519
2,18402,623
4,18403,633
2,18404,3260
4,18405,3283
2,18406,1276
3,18407,3272
1,18408,3633
1,18409,858
1,18410,3156
1,18411,2121
1,18412,1944
1,18413,3300
4,18414,668
1,18415,6
1,18416,3030
2,18417,3506
2,18418,522
1,18419,2922
3,18420,1540
4,18421,1528
1,18422,3584
3,18423,2411
1,18424,2720
2,18425,2593
3,18426,562
1,18427,2563
4,18428,1052
3,18429,58
1,18430,2775
4,18431,1879
4,18432,2091
4,18433,1069
1,18434,549
4,18435,2729
2,18436,1198
2,18437,2112
2,18438,1269
4,18439,202
3,18440,1066
2,18441,3142
4,18442,2167
2,18443,2467
1,18444,1973
4,18445,1836
4,18446,2618
3,18447,386
3,18448,2759
2,18449,1267
4,18450,2897
1,18451,1225
1,18452,3474
3,18453,3634
3,18454,310
2,18455,1454
2,18456,2004
3,18457,2234
1,18458,3311
2,18459,1384
4,18460,1227
1,18461,3150
2,18462,2061
3,18463,738
1,18464,2837
2,18465,1675
1,18466,3091
1,18467,356
1,18468,2753
2,18469,2866
1,18470,687
1,18471,2465
4,18472,712
2,18473,3169
2,18474,1627
2,18475,1858
4,18476,965
4,18477,3021
4,18478,3625
4,18479,2917
2,18480,3339
1,18481,649
2,18482,731
4,18483,3448
2,18484,2096
2,18485,2271
4,18486,1737
2,18487,1469
3,18488,3218
4,18489,3584
2,18490,1685
3,18491,2512
3,18492,3284
3,18493,918
1,18494,1339
3,18495,3252
1,18496,197
3,18497,3517
4,18498,909
4,18499,3589
4,18500,948
3,18501,1583
2,18502,3516
4,18503,2126
1,18504,3038
1,18505,1748
4,18506,3408
2,18507,1284
2,18508,508
3,18509,2958
2,18510,3053
2,18511,1441
4,18512,868
1,18513,3165
4,18514,238
3,18515,2290
3,18516,1877
2,18517,3413
2,18518,1381
4,18519,1224
4,18520,1624
3,18521,3340
2,18522,1426
4,18523,3545
3,18524,2633
2,18525,1278
1,18526,2739
4,18527,1049
2,18528,1171
4,18529,2565
4,18530,1387
1,18531,2364
1,18532,558
4,18533,2862
4,18534,556
2,18535,3186
4,18536,3156
4,18537,1887
1,18538,701
1,18539,1625
4,18540,3541
3,18541,1753
1,18542,2942
4,18543,2451
4,18544,3590
2,18545,1888
1,18546,2822
1,18547,2318
2,18548,2350
1,18549,1701
1,18550,233
4,18551,2801
2,18552,583
1,18553,2514
1,18554,1117
1,18555,2169
1,18556,1803
3,18557,2246
3,18558,2034
3,18559,2679
1,18560,658
3,18561,803
4,18562,2054
4,18563,433
2,18564,2199
2,18565,1344
4,18566,2811
4,18567,3263
4,18568,2899
1,18569,2125
4,18570,3632
2,18571,3128
3,18572,3054
4,18573,3002
4,18574,2313
1,18575,1822
2,18576,2834
4,18577,1605
2,18578,1281
1,18579,875
2,18580,2262
2,18581,317
1,18582,2690
4,18583,2605
2,18584,1724
1,18585,471
4,18586,2953
4,18587,3223
4,18588,3426
1,18589,2375
4,18590,313
3,18591,2507
2,18592,151
4,18593,761
1,18594,3063
1,18595,140
1,18596,80
2,18597,3429
2,18598,1953
1,18599,2033
4,18600,198
4,18601,1843
2,18602,2013
2,18603,1795
2,18604,2743
3,18605,2312
3,18606,3557
2,18607,1188
3,18608,3261
3,18609,284
2,18610,1719
1,18611,1922
3,18612,1713
3,18613,3223
3,18614,1854
2,18615,3361
4,18616,2446
1,18617,590
4,18618,1003
3,18619,1651
2,18620,2626
3,18621,2642
1,18622,443
2,18623,1668
3,18624,2925
1,18625,1026
2,18626,2399
4,18627,232
2,18628,173
3,18629,3410
2,18630,420
4,18631,16
4,18632,2485
1,18633,2147
1,18634,3364
3,18635,3265
1,18636,482
2,18637,2927
3,18638,1750
2,18639,1992
2,18640,1671
2,18641,1243
1,18642,365
2,18643,3607
3,18644,812
2,18645,488
2,18646,1289
4,18647,2664
3,18648,665
3,18649,1971
1,18650,177
2,18651,3337
1,18652,5
2,18653,3235
2,18654,821
2,18655,1147
1,18656,2448
4,18657,2085
4,18658,284
2,18659,1614
3,18660,1821
1,18661,1124
3,18662,1778
4,18663,307
2,18664,1887
4,18665,3367
2,18666,3038
4,18667,158
4,18668,2257
4,18669,234
4,18670,616
1,18671,219
4,18672,2352
2,18673,1677
3,18674,688
2,18675,1990
1,18676,3386
4,18677,3021
3,18678,750
1,18679,2404
1,18680,2983
1,18681,645
4,18682,1767
1,18683,3530
1,18684,547
2,18685,90
3,18686,2126
2,18687,1672
1,18688,2955
2,18689,2061
2,18690,2975
2,18691,1176
2,18692,3550
4,18693,381
3,18694,1879
2,18695,1261
4,18696,1085
4,18697,824
2,18698,2184
2,18699,988
3,18700,1167
2,18701,652
2,18702,3152
3,18703,584
3,18704,645
1,18705,775
2,18706,910
3,18707,2019
1,18708,2729
1,18709,2536
2,18710,3038
2,18711,3376
1,18712,2857
4,18713,3379
3,18714,2511
3,18715,2276
4,18716,2288
4,18717,54
1,18718,1592
3,18719,1967
1,18720,439
1,18721,1085
1,18722,1411
3,18723,1146
4,18724,3183
1,18725,3188
2,18726,3635
1,18727,3416
2,18728,795
4,18729,898
4,18730,3082
4,18731,3625
2,18732,2076
2,18733,647
4,18734,50
3,18735,2336
1,18736,527
2,18737,3374
1,18738,2684
2,18739,2111
4,18740,2659
4,18741,931
4,18742,1623
2,18743,1331
3,18744,173
4,18745,833
4,18746,688
2,18747,2812
2,18748,2785
2,18749,2506
2,18750,350
1,18751,2264
3,18752,2338
2,18753,2311
4,18754,1131
2,18755,1866
4,18756,2249
4,18757,2499
3,18758,4
1,18759,3579
4,18760,1447
4,18761,3560
1,18762,2475
3,18763,3248
2,18764,917
1,18765,1520
2,18766,1240
1,18767,627
1,18768,1484
1,18769,602
1,18770,1805
3,18771,1220
4,18772,1372
2,18773,2872
2,18774,2899
1,18775,3450
2,18776,2038
1,18777,1435
3,18778,3469
3,18779,866
2,18780,2155
3,18781,2283
4,18782,3438
1,18783,2065
3,18784,806
3,18785,476
3,18786,2804
3,18787,867
3,18788,3007
4,18789,1106
3,18790,3572
1,18791,3552
3,18792,942
3,18793,3096
1,18794,316
3,18795,1835
3,18796,1954
1,18797,71
4,18798,2799
1,18799,1275
4,18800,629
2,18801,52
4,18802,2825
1,18803,944
2,18804,2215
4,18805,2522
4,18806,1284
2,18807,1846
1,18808,2692
2,18809,3284
1,18810,581
1,18811,3528
4,18812,2304
2,18813,3412
2,18814,595
4,18815,2717
2,18816,1402
1,18817,3537
4,18818,1699
2,18819,182
1,18820,1295
4,18821,620
3,18822,933
2,18823,1669
3,18824,346
4,18825,1396
3,18826,2780
1,18827,500
1,18828,3217
3,18829,2265
3,18830,1015
2,18831,3198
1,18832,986
1,18833,1406
1,18834,1013
1,18835,3177
1,18836,3426
3,18837,2725
3,18838,355
4,18839,1639
1,18840,1348
1,18841,555
2,18842,1616
2,18843,1325
3,18844,3243
4,18845,1870
3,18846,2076
3,18847,2892
